64,109,1
63,110,1
0,111,1
27,112,1
72,113,1
37,114,1
30,115,1
58,116,1
20,117,1
22,118,1
44,119,1
1,120,1
44,121,1
20,122,1
27,123,1
22,124,1
72,125,1
64,126,1
20,127,1
18,128,1
58,129,1
31,130,1
20,131,1
33,132,1
67,133,1
60,0,1
28,1,1
11,2,1
30,3,1
0,4,1
9,5,1
67,6,1
69,7,1
25,8,1
56,9,1
64,10,1
19,11,1
17,12,1
96,13,1
9,14,1
25,15,1
52,16,1
12,17,1
88,18,1
11,19,1
33,20,1
63,21,1
52,22,1
27,23,1
9,24,1
15,25,1
25,26,1
40,27,1
1,28,1
74,29,1
64,30,1
29,31,1
20,32,1
72,33,1
54,34,1
59,35,1
37,36,1
82,37,1
67,38,1
36,39,1
27,40,1
88,41,1
58,42,1
20,43,1
0,44,1
46,45,1
40,46,1
9,47,1
15,48,1
40,49,1
63,50,1
67,51,1
22,52,1
7,53,1
34,54,1
39,55,1
9,56,1
20,57,1
42,58,1
35,59,1
0,60,1
48,61,1
48,62,1
54,63,1
30,64,1
25,65,1
25,66,1
9,67,1
63,68,1
7,69,1
67,70,1
64,71,1
74,72,1
39,73,1
72,74,1
15,75,1
48,76,1
56,77,1
9,78,1
9,79,1
63,80,1
9,81,1
37,82,1
48,83,1
39,84,1
36,85,1
15,86,1
48,87,1
41,88,1
56,89,1
44,90,1
9,91,1
16,92,1
25,93,1
67,94,1
17,95,1
13,96,1
15,97,1
44,98,1
67,99,1
48,100,1
63,101,1
67,102,1
39,103,1
36,104,1
67,105,1
34,106,1
67,107,1
67,108,1
3,109,1
10,110,1
4,111,1
23,112,1
66,113,1
3,114,1
3,115,1
32,116,1
43,117,1
14,118,1
4,119,1
5,120,1
4,121,1
32,122,1
23,123,1
14,124,1
66,125,1
3,126,1
32,127,1
32,129,1
66,130,1
32,131,1
32,132,1
6,133,1
4,0,1
5,1,1
10,3,1
49,4,1
14,5,1
38,6,1
65,8,1
24,9,1
50,10,1
14,13,1
24,14,1
66,15,1
14,16,1
32,20,1
50,21,1
14,22,1
49,23,1
47,24,1
66,25,1
65,26,1
23,27,1
5,28,1
66,29,1
3,30,1
66,31,1
57,32,1
32,33,1
21,34,1
3,36,1
3,37,1
6,38,1
55,39,1
49,40,1
5,41,1
32,42,1
8,43,1
4,44,1
38,45,1
49,46,1
24,47,1
62,48,1
23,49,1
21,50,1
26,51,1
14,52,1
21,54,1
50,55,1
24,56,1
32,57,1
32,58,1
4,60,1
62,61,1
61,62,1
21,63,1
3,64,1
8,65,1
8,66,1
38,67,1
21,68,1
6,70,1
3,71,1
66,72,1
55,73,1
66,74,1
61,75,1
66,76,1
45,77,1
47,78,1
14,79,1
21,80,1
47,81,1
55,82,1
62,83,1
55,84,1
55,85,1
66,86,1
62,87,1
55,89,1
4,90,1
5,91,1
14,92,1
66,93,1
6,94,1
14,96,1
61,97,1
4,98,1
51,99,1
61,100,1
10,101,1
38,102,1
55,103,1
3,104,1
6,105,1
21,106,1
61,107,1
6,108,1
71,109,1
101,110,1
106,111,1
70,112,1
93,113,1
85,114,1
104,115,1
93,116,1
93,117,1
92,118,1
106,119,1
91,120,1
106,121,1
93,122,1
70,123,1
92,124,1
93,125,1
71,126,1
91,127,1
93,129,1
86,130,1
91,131,1
93,132,1
105,133,1
106,0,1
91,1,1
85,2,1
71,3,1
106,4,1
91,5,1
105,6,1
92,7,1
93,8,1
78,9,1
101,10,1
92,11,1
92,13,1
79,14,1
93,15,1
92,16,1
92,19,1
91,20,1
80,21,1
92,22,1
70,23,1
78,24,1
93,25,1
75,26,1
70,27,1
91,28,1
86,29,1
71,30,1
86,31,1
93,32,1
93,33,1
68,34,1
92,35,1
104,36,1
85,37,1
105,38,1
84,39,1
105,40,1
93,43,1
106,44,1
77,45,1
105,46,1
78,47,1
83,48,1
106,49,1
77,50,1
94,51,1
92,52,1
92,53,1
68,54,1
89,55,1
89,56,1
93,57,1
93,58,1
92,59,1
106,60,1
100,61,1
83,62,1
68,63,1
71,64,1
75,65,1
93,66,1
94,67,1
80,68,1
92,69,1
105,70,1
104,71,1
93,72,1
103,73,1
93,74,1
100,75,1
86,76,1
89,77,1
81,78,1
81,79,1
68,80,1
91,81,1
85,82,1
76,83,1
103,84,1
104,85,1
76,86,1
83,87,1
84,89,1
106,90,1
81,91,1
79,92,1
86,93,1
105,94,1
92,96,1
75,97,1
106,98,1
94,99,1
75,100,1
80,101,1
105,102,1
84,103,1
85,104,1
94,105,1
68,106,1
70,107,1
94,108,1
73,109,1
73,110,1
90,111,1
102,112,1
73,114,1
73,115,1
99,117,1
73,118,1
90,119,1
98,121,1
99,122,1
102,123,1
73,124,1
73,126,1
99,127,1
87,130,1
99,131,1
108,133,1
90,0,1
73,3,1
90,4,1
99,5,1
108,6,1
99,8,1
108,9,1
73,10,1
108,14,1
97,15,1
73,16,1
99,20,1
98,21,1
73,22,1
102,23,1
108,24,1
97,25,1
99,26,1
90,27,1
73,30,1
87,31,1
99,32,1
98,34,1
73,36,1
73,37,1
102,38,1
73,39,1
102,40,1
99,43,1
90,44,1
102,45,1
102,46,1
108,47,1
87,48,1
102,49,1
73,50,1
99,51,1
73,52,1
98,54,1
73,55,1
102,56,1
99,57,1
90,60,1
97,61,1
87,62,1
98,63,1
73,64,1
