0,0.0909091
1,0.0909091
2,0.0909091
3,0.0909091
4,0.0909091
5,0.0909091
6,0.0909091
7,0.0909091
8,0.0909091
9,0.0909091
10,0.0909091
11,0.0909091
12,0.0909091
13,0.0909091
14,0.0909091
15,0.0909091
16,0.0909091
17,0.0909091
18,0.0909091
19,0.0909091
20,0.0909091
21,0.0909091
22,0.0909091
23,0.0909091
24,0.0909091
25,0.0909091
26,0.0909091
27,0.0909091
28,0.0909091
29,0.0909091
30,0.0909091
31,0.0909091
32,0.0909091
33,0.0909091
34,0.0909091
35,0.0909091
36,0.0909091
37,0.0909091
38,0.0909091
39,0.0909091
40,0.0909091
41,0.0909091
42,0.0909091
43,0.0909091
44,0.0909091
45,0.0909091
46,0.0909091
47,0.0909091
48,0.0909091
49,0.0909091
50,0.0909091
51,0.0909091
52,0.0909091
53,0.0909091
54,0.0909091
55,0.0909091
56,0.0909091
57,0.0909091
58,0.0909091
59,0.0909091
60,0.0909091
61,0.0909091
62,0.0909091
63,0.0909091
64,0.0909091
65,0.0909091
66,0.0909091
67,0.0909091
68,0.0909091
69,0.0909091
70,0.0909091
71,0.0909091
72,0.0909091
73,0.0909091
74,0.0909091
75,0.0909091
76,0.0909091
77,0.0909091
78,0.0909091
79,0.0909091
80,0.0909091
81,0.0909091
82,0.0909091
83,0.0909091
84,0.0909091
85,0.0909091
86,0.0909091
87,0.0909091
88,0.0909091
89,0.0909091
90,0.0909091
91,0.0909091
92,0.0909091
93,0.0909091
94,0.0909091
95,0.0909091
96,0.0909091
97,0.0909091
98,0.0909091
99,0.0909091
0,0.0909091
1,0.0909091
2,0.0909091
3,0.0909091
4,0.0909091
5,0.0909091
6,0.0909091
7,0.0909091
8,0.0826446
9,0.0909091
10,0.0909091
11,0.0909091
12,0.0909091
13,0.0909091
14,0.0909091
15,0.0909091
16,0.0826446
17,0.0909091
18,0.0909091
19,0.0909091
20,0.0826446
21,0.0826446
22,0.0909091
23,0.0826446
24,0.0909091
25,0.0826446
26,0.0826446
27,0.0826446
28,0.0909091
29,0.0909091
30,0.0909091
31,0.0909091
32,0.0826446
33,0.0826446
34,0.0909091
35,0.0909091
36,0.0909091
37,0.0826446
38,0.0909091
39,0.0909091
